CustomerID,Gender,Age,Location,Tenure_Months,Contract,MonthlyCharges,TotalCharges,PaymentMethod,PaperlessBilling,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SupportCalls_Last6Mo,SatisfactionScore,Referrals,AccountStartDate,ChurnDate,Churned
CUST_000138,Female,37,Rural,12,One Year,85.9,1030.8,Electronic Check,No,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,1,4.8,0,2023-11-06,2024-10-17,1
CUST_000139,Male,51,Urban,44,Month-to-Month,73.61,3238.84,Electronic Check,No,Yes,No,DSL,Yes,Yes,No,No,No,Yes,0,7.5,0,2021-03-21,,0
CUST_000140,Female,31,Urban,18,Month-to-Month,56.89,1024.02,Credit Card (Automatic),No,Yes,Yes,DSL,No,No,Yes,No,No,No,0,7.8,3,2023-05-10,,0
CUST_000141,Female,67,Suburban,19,Month-to-Month,77.62,1474.78,Bank Transfer (Automatic),No,Yes,Yes,Fiber Optic,No,No,No,No,No,No,2,,1,2023-04-10,,0
CUST_000142,Male,18,Urban,46,One Year,92.57,4258.22,Electronic Check,No,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,No,2,7.9,1,2021-01-20,,0
CUST_000143,Female,61,Suburban,3,Two Year,68.56,205.68,Electronic Check,No,Yes,No,DSL,No,Yes,No,No,Yes,Yes,1,10.0,0,2024-08-02,,0
CUST_000144,Male,38,Urban,25,Month-to-Month,99.74,2493.5,Credit Card (Automatic),No,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,2,7.7,1,2022-10-12,,0
CUST_000145,Male,54,Urban,2,Month-to-Month,40.5,81.0,Credit Card (Automatic),Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,2.7,0,2024-09-01,,0
CUST_000146,Male,43,Suburban,23,Month-to-Month,93.51,2150.73,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,1,7.4,0,2022-12-11,2024-10-04,1
CUST_000147,Female,59,Urban,19,Month-to-Month,59.65,1133.35,Credit Card (Automatic),Yes,Yes,No,DSL,No,No,No,No,No,No,4,7.5,0,2023-04-10,,0
CUST_000148,Female,36,Rural,69,Month-to-Month,37.07,2557.83,Bank Transfer (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,4.9,1,2019-03-02,2024-10-13,1
CUST_000149,Male,25,Urban,52,Month-to-Month,67.13,3490.76,Electronic Check,No,Yes,Yes,DSL,No,No,No,Yes,Yes,No,1,7.0,0,2020-07-24,,0
CUST_000150,Male,63,Urban,54,Two Year,83.16,4490.64,Credit Card (Automatic),No,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,No,2,7.8,1,2020-05-25,,0
CUST_000151,Female,40,Rural,35,Month-to-Month,55.59,1945.65,Bank Transfer (Automatic),Yes,Yes,No,DSL,No,Yes,No,No,Yes,No,0,6.7,2,2021-12-16,,0
CUST_000152,Male,45,Urban,36,Month-to-Month,69.64,2507.04,Bank Transfer (Automatic),Yes,Yes,No,Fiber Optic,No,Yes,No,No,No,No,3,,0,2021-11-16,2024-10-21,1
CUST_000153,Male,60,Suburban,50,Month-to-Month,75.43,3771.5,Bank Transfer (Automatic),No,No,No Phone Service,Fiber Optic,Yes,No,No,No,Yes,No,1,7.2,1,2020-09-22,,0
CUST_000154,Female,26,Urban,52,Month-to-Month,89.46,4651.92,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,0,,2,2020-07-24,,0
CUST_000155,Female,50,Suburban,13,Month-to-Month,90.36,1174.68,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,2,,0,2023-10-07,2024-10-11,1
CUST_000156,Male,33,Suburban,45,One Year,41.02,1845.9,Mailed Check,Yes,Yes,No,DSL,No,No,No,No,No,No,2,,0,2021-02-19,,0
CUST_000157,Female,40,Urban,38,Month-to-Month,80.31,3051.78,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,0,,2,2021-09-17,2024-10-23,1
CUST_000158,Female,43,Rural,40,Two Year,92.37,3694.8,Mailed Check,No,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,3,7.9,1,2021-07-19,,0
CUST_000159,Male,19,Suburban,34,Month-to-Month,61.19,2080.46,Mailed Check,No,Yes,No,DSL,No,No,No,No,Yes,No,1,5.7,0,2022-01-15,2024-10-27,1
CUST_000160,Female,30,Urban,54,Month-to-Month,44.65,2411.1,Credit Card (Automatic),Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,,1,2020-05-25,,0
CUST_000161,Male,62,Suburban,34,Month-to-Month,52.92,1799.28,Mailed Check,Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,6.3,0,2022-01-15,2024-10-18,1
CUST_000162,Female,55,Suburban,26,One Year,57.67,1499.42,Credit Card (Automatic),Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,6.3,1,2022-09-12,,0
CUST_000163,Female,41,Urban,5,Month-to-Month,70.54,352.7,Electronic Check,No,No,No Phone Service,Fiber Optic,No,No,No,No,Yes,No,5,4.9,1,2024-06-03,2024-10-04,1
CUST_000164,Female,45,Urban,1,Month-to-Month,81.63,81.63,Credit Card (Automatic),No,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,1,7.1,1,2024-10-01,2024-10-24,1
CUST_000165,Male,37,Urban,3,Month-to-Month,98.24,294.72,Electronic Check,No,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,3,,1,2024-08-02,2024-10-02,1
CUST_000166,Female,62,Urban,9,Two Year,40.67,366.03,Mailed Check,No,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,4.5,0,2024-02-04,,0
CUST_000167,Male,38,Suburban,53,Month-to-Month,67.49,3576.97,Electronic Check,No,Yes,No,DSL,Yes,Yes,No,No,No,Yes,0,,1,2020-06-24,2024-10-18,1
CUST_000168,Male,45,Suburban,13,Month-to-Month,95.15,1236.95,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,2,,1,2023-10-07,,0
CUST_000169,Male,59,Rural,29,Month-to-Month,89.62,2598.98,Electronic Check,Yes,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,3,9.3,0,2022-06-14,,0
CUST_000170,Female,30,Urban,23,Month-to-Month,70.73,1626.79,Bank Transfer (Automatic),Yes,Yes,Yes,DSL,Yes,No,No,No,No,Yes,1,4.2,0,2022-12-11,,0
CUST_000171,Female,65,Urban,9,Month-to-Month,104.64,941.76,Mailed Check,Yes,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,3,2.8,0,2024-02-04,,0
CUST_000172,Male,19,Suburban,30,Month-to-Month,53.68,1610.4,Credit Card (Automatic),No,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,7.2,0,2022-05-15,,0
CUST_000173,Female,66,Suburban,12,One Year,72.45,869.4,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,No,Yes,No,Yes,No,No,0,4.6,0,2023-11-06,,0
CUST_000174,Male,36,Suburban,31,Month-to-Month,61.93,1919.83,Mailed Check,Yes,Yes,No,DSL,Yes,No,No,Yes,Yes,No,0,10.0,0,2022-04-15,,0
CUST_000175,Female,38,Urban,44,One Year,83.62,3679.28,Bank Transfer (Automatic),Yes,No,No Phone Service,Fiber Optic,No,Yes,No,No,Yes,Yes,4,4.0,1,2021-03-21,,0
CUST_000176,Male,18,Urban,7,One Year,59.74,418.18,Electronic Check,Yes,Yes,Yes,DSL,No,No,No,No,No,No,0,,1,2024-04-04,,0
CUST_000177,Female,35,Urban,69,Month-to-Month,94.88,6546.72,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,2,6.9,1,2019-03-02,,0
CUST_000178,Male,26,Rural,35,One Year,45.34,1586.9,Bank Transfer (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,4,2.0,2,2021-12-16,,0
CUST_000179,Female,32,Urban,3,One Year,89.51,268.53,Electronic Check,Yes,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,0,,1,2024-08-02,,0
CUST_000180,Male,39,Rural,1,One Year,79.02,79.02,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,1,4.5,1,2024-10-01,,0
CUST_000181,Male,56,Suburban,37,One Year,81.89,3029.93,Mailed Check,No,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,0,4.4,0,2021-10-17,2024-10-06,1
CUST_000182,Male,45,Urban,72,One Year,70.4,5068.8,Mailed Check,Yes,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,1,5.1,0,2018-12-02,,0
CUST_000183,Female,46,Suburban,33,Month-to-Month,82.96,2737.68,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,0,,1,2022-02-14,,0
CUST_000184,Female,25,Rural,65,One Year,45.27,2942.55,Mailed Check,Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,4.7,1,2019-06-30,,0
CUST_000185,Male,28,Rural,1,Month-to-Month,72.98,72.98,Electronic Check,No,Yes,No,Fiber Optic,No,No,No,No,Yes,No,0,8.2,1,2024-10-01,,0
CUST_000186,Female,68,Urban,46,One Year,46.7,2148.2,Electronic Check,Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,,2,2021-01-20,,0
CUST_000187,Female,30,Urban,34,Month-to-Month,49.51,1683.34,Bank Transfer (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,6.5,3,2022-01-15,,0
CUST_000188,Female,66,Urban,1,Two Year,82.13,82.13,Electronic Check,No,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,1,6.4,0,2024-10-01,,0
CUST_000189,Female,38,Urban,55,Month-to-Month,42.89,2358.95,Credit Card (Automatic),Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,4,6.3,0,2020-04-25,,0
CUST_000190,Male,42,Suburban,24,One Year,57.58,1381.92,Bank Transfer (Automatic),Yes,Yes,No,DSL,No,No,Yes,Yes,No,No,1,6.7,1,2022-11-11,,0
CUST_000191,Male,58,Rural,17,One Year,90.18,1533.06,Bank Transfer (Automatic),No,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,1,7.5,0,2023-06-09,,0
CUST_000192,Female,61,Urban,22,Two Year,72.04,1584.88,Electronic Check,No,Yes,No,Fiber Optic,No,Yes,No,No,No,No,0,8.7,0,2023-01-10,,0
CUST_000193,Female,40,Suburban,12,One Year,86.42,1037.04,Electronic Check,No,No,No Phone Service,Fiber Optic,No,Yes,No,No,Yes,No,1,8.5,0,2023-11-06,,0
CUST_000194,Female,36,Suburban,33,Month-to-Month,52.59,1735.47,Credit Card (Automatic),Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,10.0,1,2022-02-14,,0
CUST_000195,Male,41,Urban,2,Two Year,65.71,131.42,Electronic Check,No,Yes,No,DSL,No,No,No,No,No,Yes,0,4.9,0,2024-09-01,,0
CUST_000196,Male,47,Urban,43,One Year,70.99,3052.57,Electronic Check,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,No,5,5.1,1,2021-04-20,,0
CUST_000197,Female,55,Suburban,4,One Year,47.01,188.04,Electronic Check,Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,8.1,1,2024-07-03,,0
CUST_000198,Female,42,Rural,20,Two Year,85.32,1706.4,Mailed Check,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,3,4.7,2,2023-03-11,,0
CUST_000199,Female,51,Suburban,8,Month-to-Month,72.42,579.36,Electronic Check,No,Yes,No,DSL,No,No,No,Yes,No,Yes,1,6.6,2,2024-03-05,2024-10-14,1
CUST_000200,Female,66,Urban,54,Month-to-Month,83.07,4485.78,Credit Card (Automatic),No,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,0,10.0,1,2020-05-25,,0
CUST_000201,Female,47,Urban,7,Month-to-Month,85.78,600.46,Electronic Check,No,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,1,10.0,0,2024-04-04,,0
CUST_000202,Male,46,Urban,30,One Year,104.74,3142.2,Credit Card (Automatic),No,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,2,4.7,0,2022-05-15,,0
CUST_000203,Male,19,Suburban,1,Month-to-Month,48.99,48.99,Mailed Check,Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,3.9,0,2024-10-01,,0
CUST_000204,Female,18,Suburban,17,One Year,81.48,1385.16,Credit Card (Automatic),Yes,Yes,Yes,DSL,No,No,No,No,Yes,Yes,1,2.4,1,2023-06-09,,0
CUST_000205,Female,47,Urban,4,Month-to-Month,56.85,227.4,Bank Transfer (Automatic),Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,6.6,1,2024-07-03,2024-10-25,1
CUST_000206,Male,40,Rural,57,One Year,45.22,2577.54,Electronic Check,Yes,Yes,No,DSL,No,No,No,No,No,No,3,5.7,1,2020-02-25,,0
CUST_000207,Male,34,Suburban,53,Two Year,58.31,3090.43,Bank Transfer (Automatic),No,Yes,No,DSL,No,Yes,Yes,No,No,No,5,6.3,1,2020-06-24,,0
CUST_000208,Female,45,Suburban,65,Month-to-Month,98.67,6413.55,Mailed Check,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,2,5.9,1,2019-06-30,,0
CUST_000209,Male,41,Rural,51,One Year,75.39,3844.89,Credit Card (Automatic),Yes,Yes,Yes,DSL,No,No,Yes,No,No,Yes,4,5.8,1,2020-08-23,,0
CUST_000210,Male,58,Urban,5,One Year,89.91,449.55,Credit Card (Automatic),No,No,No Phone Service,Fiber Optic,Yes,Yes,No,Yes,Yes,No,1,5.6,0,2024-06-03,2024-10-30,1
CUST_000211,Female,43,Rural,32,Month-to-Month,74.25,2376.0,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,4,,1,2022-03-16,2024-10-15,1
CUST_000212,Female,30,Urban,60,Month-to-Month,73.45,4407.0,Mailed Check,Yes,No,No Phone Service,DSL,No,Yes,No,Yes,Yes,No,2,,0,2019-11-27,,0
CUST_000213,Female,56,Urban,23,Month-to-Month,32.35,744.05,Bank Transfer (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,5,1.7,1,2022-12-11,2024-10-17,1
CUST_000214,Male,38,Rural,13,One Year,76.22,990.86,Mailed Check,No,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,4,5.8,1,2023-10-07,,0
CUST_000215,Female,49,Rural,22,Month-to-Month,47.69,1049.18,Electronic Check,No,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,,1,2023-01-10,,0
CUST_000216,Male,34,Suburban,6,Month-to-Month,48.19,289.14,Electronic Check,No,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,7.5,0,2024-05-04,2024-10-28,1
CUST_000217,Male,32,Suburban,13,Month-to-Month,56.38,732.94,Credit Card (Automatic),Yes,Yes,Yes,DSL,No,No,No,No,No,No,2,5.6,1,2023-10-07,,0
CUST_000218,Female,43,Suburban,72,Month-to-Month,70.15,5050.8,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,2,8.8,5,2018-12-02,,0
CUST_000219,Female,42,Rural,51,One Year,86.77,4425.27,Electronic Check,Yes,No,No Phone Service,Fiber Optic,Yes,No,No,No,Yes,Yes,3,8.5,1,2020-08-23,,0
CUST_000220,Female,49,Urban,12,One Year,43.26,519.12,Electronic Check,Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,4,4.8,0,2023-11-06,,0
CUST_000221,Female,37,Rural,7,Month-to-Month,48.06,336.42,Mailed Check,No,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,7.1,0,2024-04-04,,0
CUST_000222,Female,18,Suburban,3,One Year,98.08,294.24,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,1,8.8,0,2024-08-02,,0
CUST_000223,Male,35,Suburban,52,One Year,69.48,3612.96,Mailed Check,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,No,3,5.8,0,2020-07-24,,0
CUST_000224,Male,53,Urban,4,Month-to-Month,88.68,354.72,Mailed Check,Yes,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,2,6.4,0,2024-07-03,2024-10-03,1
CUST_000225,Male,37,Suburban,12,Month-to-Month,42.83,513.96,Bank Transfer (Automatic),Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,5.2,0,2023-11-06,,0
CUST_000226,Male,38,Rural,34,Two Year,77.07,2620.38,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,1,6.0,0,2022-01-15,,0
CUST_000227,Female,56,Suburban,59,One Year,36.41,2148.19,Electronic Check,Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,7.1,1,2019-12-27,,0
CUST_000228,Male,31,Rural,36,One Year,103.73,3734.28,Electronic Check,No,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,2,7.7,0,2021-11-16,2024-10-20,1
CUST_000229,Female,18,Urban,71,Month-to-Month,88.55,6287.05,Electronic Check,Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,4,8.0,1,2019-01-01,,0
CUST_000230,Female,39,Suburban,28,Two Year,43.8,1226.4,Credit Card (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,6.3,0,2022-07-14,,0
CUST_000231,Female,34,Rural,32,One Year,42.04,1345.28,Mailed Check,Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,4.8,1,2022-03-16,,0
CUST_000232,Female,27,Suburban,62,Two Year,62.81,3894.22,Electronic Check,No,Yes,No,DSL,No,No,No,No,Yes,Yes,2,5.7,1,2019-09-28,,0
CUST_000233,Female,39,Suburban,21,Two Year,58.78,1234.38,Electronic Check,No,Yes,No,DSL,No,No,No,No,No,No,1,8.9,2,2023-02-09,,0
CUST_000234,Female,49,Suburban,33,Two Year,91.91,3033.03,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,2,9.3,2,2022-02-14,,0
CUST_000235,Male,41,Rural,1,Two Year,75.89,75.89,Mailed Check,Yes,Yes,No,Fiber Optic,No,Yes,Yes,No,No,Yes,0,6.2,0,2024-10-01,,0
CUST_000236,Female,46,Rural,11,Month-to-Month,86.0,946.0,Electronic Check,No,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,1,7.0,2,2023-12-06,2024-10-30,1
CUST_000237,Male,69,Urban,52,Two Year,61.7,3208.4,Bank Transfer (Automatic),Yes,Yes,No,DSL,No,No,No,Yes,Yes,No,4,6.7,1,2020-07-24,,0
CUST_000238,Male,36,Rural,18,Month-to-Month,71.84,1293.12,Credit Card (Automatic),Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,1,6.6,0,2023-05-10,2024-10-24,1
CUST_000239,Female,46,Urban,24,Two Year,77.39,1857.36,Mailed Check,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,0,1.9,1,2022-11-11,,0
CUST_000240,Male,34,Urban,11,Month-to-Month,76.93,846.23,Bank Transfer (Automatic),No,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,1,4.1,1,2023-12-06,,0
CUST_000241,Female,29,Rural,7,One Year,82.57,577.99,Mailed Check,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,0,7.9,0,2024-04-04,,0
CUST_000242,Female,33,Urban,50,Month-to-Month,30.12,1506.0,Bank Transfer (Automatic),Yes,No,No Phone Service,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,,2,2020-09-22,,0
CUST_000243,Female,34,Rural,15,One Year,79.63,1194.45,Bank Transfer (Automatic),No,No,No Phone Service,Fiber Optic,Yes,No,No,No,No,No,0,8.5,1,2023-08-08,,0
CUST_000244,Male,47,Urban,28,Month-to-Month,68.4,1915.2,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,No,Yes,No,Yes,No,No,0,,0,2022-07-14,,0
CUST_000245,Male,77,Urban,23,Month-to-Month,103.18,2373.14,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,1,4.1,1,2022-12-11,2024-10-13,1
CUST_000246,Female,31,Suburban,9,Two Year,104.31,938.79,Bank Transfer (Automatic),No,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,2,6.2,0,2024-02-04,,0
CUST_000247,Male,35,Urban,27,One Year,53.42,1442.34,Bank Transfer (Automatic),Yes,Yes,No,DSL,No,Yes,Yes,No,No,No,0,8.5,1,2022-08-13,,0
CUST_000248,Female,41,Suburban,5,Month-to-Month,67.22,336.1,Credit Card (Automatic),No,No,No Phone Service,Fiber Optic,Yes,No,No,Yes,No,No,3,7.0,0,2024-06-03,2024-10-19,1
CUST_000249,Female,47,Urban,15,Month-to-Month,48.04,720.6,Bank Transfer (Automatic),No,Yes,No,DSL,No,No,No,Yes,No,No,2,,1,2023-08-08,,0
CUST_000250,Female,45,Urban,16,Month-to-Month,44.93,718.88,Mailed Check,No,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,4.6,0,2023-07-09,,0
CUST_000251,Male,61,Urban,63,One Year,33.35,2101.05,Electronic Check,Yes,No,No Phone Service,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,,1,2019-08-29,,0
CUST_000252,Male,18,Urban,18,Two Year,83.47,1502.46,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,No,No,Yes,No,Yes,No,3,3.6,1,2023-05-10,,0
CUST_000253,Female,18,Suburban,1,One Year,38.41,38.41,Credit Card (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,5.6,1,2024-10-01,,0
CUST_000254,Male,34,Urban,3,Month-to-Month,50.75,152.25,Mailed Check,Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,8.3,1,2024-08-02,,0
CUST_000255,Male,58,Suburban,12,Month-to-Month,40.94,491.28,Electronic Check,Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,4.5,4,2023-11-06,,0
CUST_000256,Female,18,Rural,4,Two Year,87.21,348.84,Bank Transfer (Automatic),Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,2,8.1,1,2024-07-03,,0
CUST_000257,Female,18,Suburban,6,Month-to-Month,83.4,500.4,Electronic Check,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,0,7.5,0,2024-05-04,,0
CUST_000258,Female,50,Rural,37,One Year,92.19,3411.03,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,4,5.5,0,2021-10-17,,0
CUST_000259,Female,45,Urban,5,Month-to-Month,81.43,407.15,Electronic Check,No,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,2,7.2,1,2024-06-03,,0
CUST_000260,Male,25,Urban,6,One Year,47.73,286.38,Bank Transfer (Automatic),No,Yes,No,DSL,No,Yes,No,No,No,No,1,5.6,1,2024-05-04,,0
CUST_000261,Female,27,Rural,12,Two Year,113.31,1359.72,Credit Card (Automatic),Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,2,7.7,1,2023-11-06,,0
CUST_000262,Female,27,Suburban,38,Month-to-Month,93.84,3565.92,Electronic Check,No,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,2,10.0,0,2021-09-17,,0
CUST_000263,Male,43,Suburban,40,One Year,53.53,2141.2,Credit Card (Automatic),Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,10.0,1,2021-07-19,,0
CUST_000264,Female,32,Suburban,7,Month-to-Month,91.03,637.21,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,1,2.0,2,2024-04-04,,0
CUST_000265,Female,49,Urban,51,Month-to-Month,74.04,3776.04,Credit Card (Automatic),Yes,Yes,No,DSL,Yes,No,No,No,No,Yes,1,5.8,2,2020-08-23,,0
CUST_000266,Female,18,Urban,38,Month-to-Month,75.13,2854.94,Electronic Check,No,Yes,No,DSL,Yes,No,No,No,Yes,Yes,1,5.5,1,2021-09-17,2024-10-23,1
CUST_000267,Female,29,Suburban,4,Month-to-Month,83.98,335.92,Mailed Check,No,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,0,7.8,1,2024-07-03,,0
CUST_000268,Female,25,Suburban,6,Month-to-Month,79.94,479.64,Mailed Check,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,0,,0,2024-05-04,,0
CUST_000269,Male,38,Suburban,44,Two Year,71.97,3166.68,Mailed Check,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,3,8.0,1,2021-03-21,,0
CUST_000270,Male,33,Rural,58,Month-to-Month,75.95,4405.1,Credit Card (Automatic),No,Yes,No,Fiber Optic,No,No,No,No,No,Yes,0,7.3,1,2020-01-26,,0
CUST_000271,Female,53,Urban,59,Month-to-Month,36.29,2141.11,Credit Card (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,4.5,0,2019-12-27,2024-10-04,1
CUST_000272,Female,18,Urban,30,Month-to-Month,85.47,2564.1,Bank Transfer (Automatic),Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,1,9.2,0,2022-05-15,,0
